,category,amt,city,state,lat,long,city_pop,age,is_fraud
2449,-0.7095741171793868,-0.04882378981545591,-1.0774805654904513,0.03431039892429921,-0.5105950035971789,0.6115761974728045,-0.2917267493716558,-0.8915975895669843,1
2472,-1.2256134378453951,-0.7663287889213699,1.0846574952974217,1.1527555245934162,-1.789179272061782,-0.5758433731377415,4.99197198025847,0.6609563356163896,1
2523,-0.7095741171793868,-0.06146810511468086,1.0846574952974217,1.1527555245934162,-1.789179272061782,-0.5758433731377415,4.99197198025847,0.6609563356163896,1
2546,-1.2256134378453951,-0.778280994330532,-1.0774805654904513,0.03431039892429921,-0.5105950035971789,0.6115761974728045,-0.2917267493716558,-0.8915975895669843,1
2553,-0.7095741171793868,-0.06301204256174407,1.0846574952974217,1.1527555245934162,-1.789179272061782,-0.5758433731377415,4.99197198025847,0.6609563356163896,1
2937,1.0965635051516418,1.4518301695077167,-1.0774805654904513,0.03431039892429921,-0.5105950035971789,0.6115761974728045,-0.2917267493716558,-0.8915975895669843,1
3527,0.3225045241526296,1.449461024114809,-1.0774805654904513,0.03431039892429921,-0.5105950035971789,0.6115761974728045,-0.2917267493716558,-0.8915975895669843,1
3580,-1.2256134378453951,-0.7683518793692459,1.0846574952974217,1.1527555245934162,-1.789179272061782,-0.5758433731377415,4.99197198025847,0.6609563356163896,1
3600,-0.7095741171793868,0.08770819580501726,1.0846574952974217,1.1527555245934162,-1.789179272061782,-0.5758433731377415,4.99197198025847,0.6609563356163896,1
3671,-0.7095741171793868,0.04242823722821371,1.0846574952974217,1.1527555245934162,-1.789179272061782,-0.5758433731377415,4.99197198025847,0.6609563356163896,1
4324,-0.7095741171793868,0.10021941304846087,0.1215924787845135,0.8032414228218171,0.3362481118767461,0.7581833841838755,-0.28978210844206664,1.7144750705622505,1
4383,1.354583165484646,1.0974166665732306,0.1215924787845135,0.8032414228218171,0.3362481118767461,0.7581833841838755,-0.28978210844206664,1.7144750705622505,1
4644,0.3225045241526296,1.0863429083322251,0.1215924787845135,0.8032414228218171,0.3362481118767461,0.7581833841838755,-0.28978210844206664,1.7144750705622505,1
4654,1.0965635051516418,1.7122232058382816,-1.0774805654904513,0.03431039892429921,-0.5105950035971789,0.6115761974728045,-0.2917267493716558,-0.8915975895669843,1
4693,1.6126028258176501,-0.7850157559530665,0.1215924787845135,0.8032414228218171,0.3362481118767461,0.7581833841838755,-0.28978210844206664,1.7144750705622505,1
4706,1.354583165484646,1.3910309776268122,-1.0774805654904513,0.03431039892429921,-0.5105950035971789,0.6115761974728045,-0.2917267493716558,-0.8915975895669843,1
4727,1.0965635051516418,2.1116770908491653,-1.0774805654904513,0.03431039892429921,-0.5105950035971789,0.6115761974728045,-0.2917267493716558,-0.8915975895669843,1
4740,1.0965635051516418,2.5418233875232192,-1.0774805654904513,0.03431039892429921,-0.5105950035971789,0.6115761974728045,-0.2917267493716558,-0.8915975895669843,1
4744,-0.7095741171793868,-0.06737765879137132,1.0846574952974217,1.1527555245934162,-1.789179272061782,-0.5758433731377415,4.99197198025847,0.6609563356163896,1
4808,-0.967593777512391,-0.7587421997418349,1.507187996613362,-1.8530657506423356,5.099718691412504,-5.345654507542717,-0.2941782558246302,1.82537177950392,1
4858,-0.7095741171793868,0.04666075540205962,0.1215924787845135,0.8032414228218171,0.3362481118767461,0.7581833841838755,-0.28978210844206664,1.7144750705622505,1
4892,-0.7095741171793868,0.07527683739504239,0.1215924787845135,0.8032414228218171,0.3362481118767461,0.7581833841838755,-0.28978210844206664,1.7144750705622505,1
5559,1.0965635051516418,1.7747526724443434,1.507187996613362,-1.8530657506423356,5.099718691412504,-5.345654507542717,-0.2941782558246302,1.82537177950392,1
5577,0.3225045241526296,1.3198501373949645,0.1215924787845135,0.8032414228218171,0.3362481118767461,0.7581833841838755,-0.28978210844206664,1.7144750705622505,1
5612,1.354583165484646,1.9070255202798145,0.1215924787845135,0.8032414228218171,0.3362481118767461,0.7581833841838755,-0.28978210844206664,1.7144750705622505,1
6104,0.3225045241526296,1.1254204975096191,0.1215924787845135,0.8032414228218171,0.3362481118767461,0.7581833841838755,-0.28978210844206664,1.7144750705622505,1
6110,1.0965635051516418,1.5956026893626933,0.1215924787845135,0.8032414228218171,0.3362481118767461,0.7581833841838755,-0.28978210844206664,1.7144750705622505,1
6121,1.0965635051516418,1.8693055312713898,0.1215924787845135,0.8032414228218171,0.3362481118767461,0.7581833841838755,-0.28978210844206664,1.7144750705622505,1
6141,0.5805241844856337,-0.6649346900271639,1.507187996613362,-1.8530657506423356,5.099718691412504,-5.345654507542717,-0.2941782558246302,1.82537177950392,1
6177,-0.7095741171793868,-0.011023941973562427,1.507187996613362,-1.8530657506423356,5.099718691412504,-5.345654507542717,-0.2941782558246302,1.82537177950392,1
6223,1.0965635051516418,2.1311360266043935,0.1215924787845135,0.8032414228218171,0.3362481118767461,0.7581833841838755,-0.28978210844206664,1.7144750705622505,1
6240,-0.45155445684638273,-0.748626747502455,1.507187996613362,-1.8530657506423356,5.099718691412504,-5.345654507542717,-0.2941782558246302,1.82537177950392,1
6383,-1.2256134378453951,-0.7425574761588271,1.507187996613362,-1.8530657506423356,5.099718691412504,-5.345654507542717,-0.2941782558246302,1.82537177950392,1
6387,-1.2256134378453951,-0.7485735082801425,1.507187996613362,-1.8530657506423356,5.099718691412504,-5.345654507542717,-0.2941782558246302,1.82537177950392,1
6778,-0.7095741171793868,0.18071711718500033,-1.3096820121595716,-0.17539806213866022,0.27638213805808665,-0.1998479922619643,-0.2926642849475906,0.9936464624413983,1
7214,0.3225045241526296,1.2477908499949604,1.507187996613362,-1.8530657506423356,5.099718691412504,-5.345654507542717,-0.2941782558246302,1.82537177950392,1
7503,0.3225045241526296,1.464314767140004,1.507187996613362,-1.8530657506423356,5.099718691412504,-5.345654507542717,-0.2941782558246302,1.82537177950392,1
7509,1.0965635051516418,2.3382366014001197,-1.3096820121595716,-0.17539806213866022,0.27638213805808665,-0.1998479922619643,-0.2926642849475906,0.9936464624413983,1
7523,-0.7095741171793868,0.020467058024296703,1.507187996613362,-1.8530657506423356,5.099718691412504,-5.345654507542717,-0.2941782558246302,1.82537177950392,1
7529,0.06448486381962548,-0.7848027990638164,1.507187996613362,-1.8530657506423356,5.099718691412504,-5.345654507542717,-0.2941782558246302,1.82537177950392,1
7552,1.354583165484646,1.1483133631040054,1.507187996613362,-1.8530657506423356,5.099718691412504,-5.345654507542717,-0.2941782558246302,1.82537177950392,1
7554,1.0965635051516418,1.882003085792927,1.507187996613362,-1.8530657506423356,5.099718691412504,-5.345654507542717,-0.2941782558246302,1.82537177950392,1
7559,1.354583165484646,1.4143497569996986,1.507187996613362,-1.8530657506423356,5.099718691412504,-5.345654507542717,-0.2941782558246302,1.82537177950392,1
7598,-0.7095741171793868,0.03332433021277186,1.507187996613362,-1.8530657506423356,5.099718691412504,-5.345654507542717,-0.2941782558246302,1.82537177950392,1
7611,1.354583165484646,1.233895412971391,-1.3096820121595716,-0.17539806213866022,0.27638213805808665,-0.1998479922619643,-0.2926642849475906,0.9936464624413983,1
9130,1.0965635051516418,1.481324698668856,-1.3096820121595716,-0.17539806213866022,0.27638213805808665,-0.1998479922619643,-0.2926642849475906,0.9936464624413983,1
9637,1.0965635051516418,1.623500041854457,-1.3096820121595716,-0.17539806213866022,0.27638213805808665,-0.1998479922619643,-0.2926642849475906,0.9936464624413983,1
